msa,Covid_payment_mean,ownership_FEDERAL_mean,ownership_HOSPITAL DISTRICT OR AUTHORITY_mean,ownership_LOCAL_mean,ownership_OTHER (SPECIFY)_mean,ownership_PHYSICIAN OWNERSHIP_mean,ownership_PRIVATE (FOR PROFIT)_mean,ownership_PRIVATE (NOT FOR PROFIT)_mean,ownership_STATE_mean,ownership_TRIBAL_mean,urban_rural_URBAN_mean,teaching_YES_mean,beds_grp_100-199_mean,beds_grp_200-299_mean,beds_grp_300-399_mean,beds_grp_400-499_mean,beds_grp_500+_mean,Covid_payment_count,ownership_FEDERAL_count,ownership_HOSPITAL DISTRICT OR AUTHORITY_count,ownership_LOCAL_count,ownership_OTHER (SPECIFY)_count,ownership_PHYSICIAN OWNERSHIP_count,ownership_PRIVATE (FOR PROFIT)_count,ownership_PRIVATE (NOT FOR PROFIT)_count,ownership_STATE_count,ownership_TRIBAL_count,urban_rural_URBAN_count,teaching_YES_count,beds_grp_100-199_count,beds_grp_200-299_count,beds_grp_300-399_count,beds_grp_400-499_count,beds_grp_500+_count,Covid_payment_exists,ownership_FEDERAL_exists,ownership_HOSPITAL DISTRICT OR AUTHORITY_exists,ownership_LOCAL_exists,ownership_OTHER (SPECIFY)_exists,ownership_PHYSICIAN OWNERSHIP_exists,ownership_PRIVATE (FOR PROFIT)_exists,ownership_PRIVATE (NOT FOR PROFIT)_exists,ownership_STATE_exists,ownership_TRIBAL_exists,urban_rural_URBAN_exists,teaching_YES_exists,beds_grp_100-199_exists,beds_grp_200-299_exists,beds_grp_300-399_exists,beds_grp_400-499_exists,beds_grp_500+_exists,Covid_payment_median,ownership_FEDERAL_median,ownership_HOSPITAL DISTRICT OR AUTHORITY_median,ownership_LOCAL_median,ownership_OTHER (SPECIFY)_median,ownership_PHYSICIAN OWNERSHIP_median,ownership_PRIVATE (FOR PROFIT)_median,ownership_PRIVATE (NOT FOR PROFIT)_median,ownership_STATE_median,ownership_TRIBAL_median,urban_rural_URBAN_median,teaching_YES_median,beds_grp_100-199_median,beds_grp_200-299_median,beds_grp_300-399_median,beds_grp_400-499_median,beds_grp_500+_median,Covid_payment_mode,ownership_FEDERAL_mode,ownership_HOSPITAL DISTRICT OR AUTHORITY_mode,ownership_LOCAL_mode,ownership_OTHER (SPECIFY)_mode,ownership_PHYSICIAN OWNERSHIP_mode,ownership_PRIVATE (FOR PROFIT)_mode,ownership_PRIVATE (NOT FOR PROFIT)_mode,ownership_STATE_mode,ownership_TRIBAL_mode,urban_rural_URBAN_mode,teaching_YES_mode,beds_grp_100-199_mode,beds_grp_200-299_mode,beds_grp_300-399_mode,beds_grp_400-499_mode,beds_grp_500+_mode
32420,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,1.0,0.5,0.5,0.0,0.25,0.0,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0
32580,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.4,0.0,0.0,1.0,0.4,0.0,0.2,0.1,0.1,0.2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32780,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.25,0.0,0.25,0.0,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32820,208928.57142857142,0.0,0.03571428571428571,0.0,0.10714285714285714,0.03571428571428571,0.25,0.32142857142857145,0.0,0.0,1.0,0.35714285714285715,0.25,0.03571428571428571,0.0,0.03571428571428571,0.14285714285714285,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,5850000.0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32900,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.4,0.0,0.0,1.0,0.2,0.4,0.0,0.0,0.0,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33124,3771167.4002564107,0.0,0.02564102564102564,0.0,0.05128205128205128,0.0,0.5897435897435898,0.28205128205128205,0.0,0.0,1.0,0.41025641025641024,0.20512820512820512,0.20512820512820512,0.15384615384615385,0.10256410256410256,0.15384615384615385,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,62267599.78,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33140,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0.0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33220,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
33260,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.5,0.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,0.1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33340,164285.7142857143,0.0,0.0,0.023809523809523808,0.09523809523809523,0.023809523809523808,0.19047619047619047,0.5,0.0,0.0,1.0,0.30952380952380953,0.23809523809523808,0.09523809523809523,0.047619047619047616,0.11904761904761904,0.07142857142857142,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,6900000.0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33460,1609803.9215686275,0.0392156862745098,0.0196078431372549,0.058823529411764705,0.23529411764705882,0.0,0.058823529411764705,0.4117647058823529,0.0196078431372549,0.0,1.0,0.3333333333333333,0.13725490196078433,0.09803921568627451,0.058823529411764705,0.058823529411764705,0.1568627450980392,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,17950000.0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33540,14301083.186666667,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,42903249.56,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
33660,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.125,0.375,0.0,1.0,0.5,0.25,0.125,0.125,0.125,0.125,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
33700,0.0,0.0,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.0,0.18181818181818182,0.2727272727272727,0.0,0.0,1.0,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0.0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33740,637500.0,0.0,0.08333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.5,0.08333333333333333,0.0,0.0,1.0,0.08333333333333333,0.0,0.25,0.08333333333333333,0.0,0.0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,6600000.0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33780,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
33860,3166666.6666666665,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,1.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13700000.0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33874,1159677.4193548388,0.0,0.0,0.0,0.16129032258064516,0.03225806451612903,0.3870967741935484,0.3870967741935484,0.0,0.0,1.0,0.2903225806451613,0.25806451612903225,0.2903225806451613,0.12903225806451613,0.0,0.03225806451612903,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,13950000.0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34060,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.5,0.0,0.0,1.0,0.5,0.25,0.0,0.0,0.0,0.25,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
34100,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
34580,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34620,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0
34740,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.2,0.0,0.0,1.0,0.4,0.2,0.2,0.2,0.0,0.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34820,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,1.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0.0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34900,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.0,1.0,0.4,0.4,0.0,0.0,0.0,0.2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34940,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34980,1190759.5268421052,0.0,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.0,0.47368421052631576,0.23684210526315788,0.0,0.0,1.0,0.21052631578947367,0.23684210526315788,0.10526315789473684,0.10526315789473684,0.0,0.10526315789473684,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,28823094.02,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35004,13201864.38137931,0.0,0.0,0.034482758620689655,0.0,0.0,0.1724137931034483,0.6551724137931034,0.06896551724137931,0.0,1.0,0.6551724137931034,0.1724137931034483,0.27586206896551724,0.20689655172413793,0.10344827586206896,0.13793103448275862,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,91109303.11,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
35084,11919669.904705882,0.0,0.0,0.0,0.11764705882352941,0.0,0.08823529411764706,0.5588235294117647,0.029411764705882353,0.0,1.0,0.47058823529411764,0.17647058823529413,0.23529411764705882,0.17647058823529413,0.14705882352941177,0.11764705882352941,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,82618465.4,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
35300,3504602.122,0.0,0.0,0.1,0.2,0.0,0.1,0.5,0.0,0.0,1.0,0.7,0.3,0.0,0.2,0.0,0.2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,15796021.22,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
35380,3786860.051090909,0.0,0.16363636363636364,0.0,0.0,0.07272727272727272,0.4909090909090909,0.21818181818181817,0.0,0.0,1.0,0.3090909090909091,0.2727272727272727,0.09090909090909091,0.05454545454545454,0.05454545454545454,0.03636363636363636,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,28367163.0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35614,10401400.755734265,0.0,0.006993006993006993,0.0979020979020979,0.13286713286713286,0.0,0.1258741258741259,0.5174825174825175,0.013986013986013986,0.0,1.0,0.5524475524475524,0.17482517482517482,0.2867132867132867,0.0979020979020979,0.1258741258741259,0.23076923076923078,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,278789856.6,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
35660,0.0,0.0,0.0,0.16666666666666666,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0.0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35980,3725000.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7450000.0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,3725000.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,3725000.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0
36084,0.0,0.023809523809523808,0.14285714285714285,0.023809523809523808,0.21428571428571427,0.0,0.2619047619047619,0.2857142857142857,0.0,0.0,1.0,0.23809523809523808,0.38095238095238093,0.14285714285714285,0.14285714285714285,0.0,0.07142857142857142,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,0.0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36100,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
36140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
36220,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,1.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0.0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36260,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.42857142857142855,0.42857142857142855,0.0,0.0,1.0,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0.0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36420,0.0,0.0,0.06666666666666667,0.044444444444444446,0.044444444444444446,0.2,0.3111111111111111,0.15555555555555556,0.06666666666666667,0.0,1.0,0.24444444444444444,0.06666666666666667,0.044444444444444446,0.06666666666666667,0.0,0.08888888888888889,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
